date,hour,keyword,count,weather,wind_direction
2011-05-09,19,starbucks,2,CLEAR,NW
2011-05-09,19,start,15,CLEAR,NW
2011-05-09,19,started,3,CLEAR,NW
2011-05-09,19,starting,8,CLEAR,NW
2011-05-09,19,starts,4,CLEAR,NW
2011-05-09,19,state,8,CLEAR,NW
2011-05-09,19,stay,9,CLEAR,NW
2011-05-09,19,staying,2,CLEAR,NW
2011-05-09,19,step,3,CLEAR,NW
2011-05-09,19,still,37,CLEAR,NW
2011-05-09,19,stop,11,CLEAR,NW
2011-05-09,19,store,6,CLEAR,NW
2011-05-09,19,story,8,CLEAR,NW
2011-05-09,19,straight,1,CLEAR,NW
2011-05-09,19,stream,1,CLEAR,NW
2011-05-09,19,street,10,CLEAR,NW
2011-05-09,19,strong,3,CLEAR,NW
2011-05-09,19,stuck,5,CLEAR,NW
2011-05-09,19,study,5,CLEAR,NW
2011-05-09,19,stuff,8,CLEAR,NW
2011-05-09,19,stupid,11,CLEAR,NW
2011-05-09,19,style,1,CLEAR,NW
2011-05-09,19,success,4,CLEAR,NW
2011-05-09,19,such,8,CLEAR,NW
2011-05-09,19,suck,3,CLEAR,NW
2011-05-09,19,sucks,1,CLEAR,NW
2011-05-09,19,sum,3,CLEAR,NW
2011-05-09,19,summer,10,CLEAR,NW
2011-05-09,19,sun,5,CLEAR,NW
2011-05-09,19,sunday,7,CLEAR,NW
2011-05-09,19,super,6,CLEAR,NW
2011-05-09,19,support,7,CLEAR,NW
2011-05-09,19,supposed,2,CLEAR,NW
2011-05-09,19,sure,8,CLEAR,NW
2011-05-09,19,swear,4,CLEAR,NW
2011-05-09,19,sweet,4,CLEAR,NW
2011-05-09,19,system,2,CLEAR,NW
2011-05-09,19,take,16,CLEAR,NW
2011-05-09,19,takes,6,CLEAR,NW
2011-05-09,19,taking,8,CLEAR,NW
2011-05-09,19,talk,3,CLEAR,NW
2011-05-09,19,talking,9,CLEAR,NW
2011-05-09,19,tax,5,CLEAR,NW
2011-05-09,19,tea,2,CLEAR,NW
2011-05-09,19,teacher,2,CLEAR,NW
2011-05-09,19,team,7,CLEAR,NW
2011-05-09,19,technology,2,CLEAR,NW
2011-05-09,19,tell,9,CLEAR,NW
2011-05-09,19,telling,3,CLEAR,NW
2011-05-09,19,terrible,5,CLEAR,NW
2011-05-09,19,test,6,CLEAR,NW
2011-05-09,19,text,5,CLEAR,NW
2011-05-09,19,tha,1,CLEAR,NW
2011-05-09,19,than,27,CLEAR,NW
2011-05-09,19,thank,4,CLEAR,NW
2011-05-09,19,thanks,5,CLEAR,NW
2011-05-09,19,thats,6,CLEAR,NW
2011-05-09,19,theater,2,CLEAR,NW
2011-05-09,19,their,24,CLEAR,NW
2011-05-09,19,them,20,CLEAR,NW
2011-05-09,19,then,15,CLEAR,NW
2011-05-09,19,therapy,12,CLEAR,NW
2011-05-09,19,these,17,CLEAR,NW
2011-05-09,19,thing,19,CLEAR,NW
2011-05-09,19,things,13,CLEAR,NW
2011-05-09,19,think,24,CLEAR,NW
2011-05-09,19,thinking,6,CLEAR,NW
2011-05-09,19,tho,2,CLEAR,NW
2011-05-09,19,those,10,CLEAR,NW
2011-05-09,19,though,9,CLEAR,NW
2011-05-09,19,thought,7,CLEAR,NW
2011-05-09,19,thoughts,2,CLEAR,NW
2011-05-09,19,three,5,CLEAR,NW
2011-05-09,19,through,10,CLEAR,NW
2011-05-09,19,thru,2,CLEAR,NW
2011-05-09,19,til,4,CLEAR,NW
2011-05-09,19,till,3,CLEAR,NW
2011-05-09,19,timeline,5,CLEAR,NW
2011-05-09,19,times,5,CLEAR,NW
2011-05-09,19,tired,5,CLEAR,NW
2011-05-09,19,together,5,CLEAR,NW
2011-05-09,19,told,5,CLEAR,NW
2011-05-09,19,tomorrow,18,CLEAR,NW
2011-05-09,19,tonight,25,CLEAR,NW
2011-05-09,19,tony,2,CLEAR,NW
2011-05-09,19,too,29,CLEAR,NW
2011-05-09,19,took,1,CLEAR,NW
2011-05-09,19,top,7,CLEAR,NW
2011-05-09,19,total,1,CLEAR,NW
2011-05-09,19,totally,1,CLEAR,NW
2011-05-09,19,touch,4,CLEAR,NW
2011-05-09,19,tough,2,CLEAR,NW
2011-05-09,19,town,5,CLEAR,NW
2011-05-09,19,track,2,CLEAR,NW
2011-05-09,19,traffic,5,CLEAR,NW
2011-05-09,19,train,4,CLEAR,NW
2011-05-09,19,trending,3,CLEAR,NW
2011-05-09,19,tried,2,CLEAR,NW
2011-05-09,19,trip,2,CLEAR,NW
2011-05-09,19,trouble,3,CLEAR,NW
2011-05-09,19,truck,1,CLEAR,NW
2011-05-09,19,true,8,CLEAR,NW
2011-05-09,19,truly,2,CLEAR,NW
2011-05-09,19,trust,1,CLEAR,NW
2011-05-09,19,truth,5,CLEAR,NW
2011-05-09,19,try,8,CLEAR,NW
2011-05-09,19,trying,13,CLEAR,NW
2011-05-09,19,tryna,5,CLEAR,NW
2011-05-09,19,turn,6,CLEAR,NW
2011-05-09,19,turned,2,CLEAR,NW
2011-05-09,19,turning,5,CLEAR,NW
2011-05-09,19,tweeps,2,CLEAR,NW
2011-05-09,19,tweet,6,CLEAR,NW
2011-05-09,19,tweeting,5,CLEAR,NW
2011-05-09,19,tweets,5,CLEAR,NW
2011-05-09,19,twitter,47,CLEAR,NW
2011-05-09,19,two,12,CLEAR,NW
2011-05-09,19,type,3,CLEAR,NW
2011-05-09,19,ugh,7,CLEAR,NW
2011-05-09,19,ugly,2,CLEAR,NW
2011-05-09,19,under,7,CLEAR,NW
2011-05-09,19,understand,4,CLEAR,NW
2011-05-09,19,until,8,CLEAR,NW
2011-05-09,19,update,5,CLEAR,NW
2011-05-09,19,use,7,CLEAR,NW
2011-05-09,19,used,4,CLEAR,NW
2011-05-09,19,using,4,CLEAR,NW
2011-05-09,19,vacation,4,CLEAR,NW
2011-05-09,19,van,3,CLEAR,NW
2011-05-09,19,version,2,CLEAR,NW
2011-05-09,19,very,16,CLEAR,NW
2011-05-09,19,video,22,CLEAR,NW
2011-05-09,19,voice,4,CLEAR,NW
2011-05-09,19,voor,2,CLEAR,NW
2011-05-09,19,vote,5,CLEAR,NW
2011-05-09,19,wait,19,CLEAR,NW
2011-05-09,19,waiting,8,CLEAR,NW
2011-05-09,19,wake,7,CLEAR,NW
2011-05-09,19,walk,5,CLEAR,NW
2011-05-09,19,walking,1,CLEAR,NW
2011-05-09,19,wall,4,CLEAR,NW
2011-05-09,19,wanna,14,CLEAR,NW
2011-05-09,19,want,30,CLEAR,NW
2011-05-09,19,wanted,4,CLEAR,NW
2011-05-09,19,wants,7,CLEAR,NW
2011-05-09,19,war,7,CLEAR,NW
2011-05-09,19,warm,2,CLEAR,NW
2011-05-09,19,wasn,3,CLEAR,NW
2011-05-09,19,wat,5,CLEAR,NW
2011-05-09,19,watch,18,CLEAR,NW
2011-05-09,19,watched,3,CLEAR,NW
2011-05-09,19,watchin,3,CLEAR,NW
2011-05-09,19,watching,20,CLEAR,NW
2011-05-09,19,water,5,CLEAR,NW
2011-05-09,19,way,28,CLEAR,NW
2011-05-09,19,wear,4,CLEAR,NW
2011-05-09,19,wearing,3,CLEAR,NW
2011-05-09,19,weather,9,CLEAR,NW
2011-05-09,19,web,5,CLEAR,NW
2011-05-09,19,wedding,1,CLEAR,NW
2011-05-09,19,week,20,CLEAR,NW
2011-05-09,19,weekend,6,CLEAR,NW
2011-05-09,19,weeks,8,CLEAR,NW
2011-05-09,19,weer,4,CLEAR,NW
2011-05-09,19,weird,3,CLEAR,NW
2011-05-09,19,wel,2,CLEAR,NW
2011-05-09,19,well,29,CLEAR,NW
2011-05-09,19,wen,4,CLEAR,NW
2011-05-09,19,went,9,CLEAR,NW
2011-05-09,19,were,16,CLEAR,NW
2011-05-09,19,west,4,CLEAR,NW
2011-05-09,19,whatever,3,CLEAR,NW
2011-05-09,19,whats,1,CLEAR,NW
2011-05-09,19,where,19,CLEAR,NW
2011-05-09,19,which,10,CLEAR,NW
2011-05-09,19,while,12,CLEAR,NW
2011-05-09,19,white,5,CLEAR,NW
2011-05-09,19,who,45,CLEAR,NW
2011-05-09,19,whole,10,CLEAR,NW
2011-05-09,19,why,43,CLEAR,NW
2011-05-09,19,wife,4,CLEAR,NW
2011-05-09,19,wikileaks,5,CLEAR,NW
2011-05-09,19,will,43,CLEAR,NW
2011-05-09,19,win,2,CLEAR,NW
2011-05-09,19,wind,7,CLEAR,NW
2011-05-09,19,window,4,CLEAR,NW
2011-05-09,19,wish,8,CLEAR,NW
2011-05-09,19,wit,7,CLEAR,NW
2011-05-09,19,without,5,CLEAR,NW
2011-05-09,19,woke,4,CLEAR,NW
2011-05-09,19,woman,4,CLEAR,NW
2011-05-09,19,women,8,CLEAR,NW
2011-05-09,19,won,6,CLEAR,NW
2011-05-09,19,wonder,7,CLEAR,NW
2011-05-09,19,wonderful,2,CLEAR,NW
2011-05-09,19,wondering,1,CLEAR,NW
2011-05-09,19,wont,2,CLEAR,NW
2011-05-09,19,word,13,CLEAR,NW
2011-05-09,19,words,1,CLEAR,NW
2011-05-09,19,work,38,CLEAR,NW
2011-05-09,19,working,7,CLEAR,NW
2011-05-09,19,works,6,CLEAR,NW
2011-05-09,19,world,27,CLEAR,NW
2011-05-09,19,worse,2,CLEAR,NW
2011-05-09,19,worst,5,CLEAR,NW
2011-05-09,19,worth,4,CLEAR,NW
2011-05-09,19,would,13,CLEAR,NW
2011-05-09,19,wow,18,CLEAR,NW
2011-05-09,19,write,2,CLEAR,NW
2011-05-09,19,writing,3,CLEAR,NW
2011-05-09,19,wrong,10,CLEAR,NW
2011-05-09,19,wtf,12,CLEAR,NW
2011-05-09,19,xbox,3,CLEAR,NW
2011-05-09,19,yall,6,CLEAR,NW
2011-05-09,19,yay,8,CLEAR,NW
2011-05-09,19,yeah,4,CLEAR,NW
2011-05-09,19,year,9,CLEAR,NW
2011-05-09,19,years,7,CLEAR,NW
2011-05-09,19,yes,7,CLEAR,NW
2011-05-09,19,yesterday,4,CLEAR,NW
2011-05-09,19,yet,13,CLEAR,NW
2011-05-09,19,young,1,CLEAR,NW
2011-05-09,19,yourself,3,CLEAR,NW
2011-05-09,19,youtube,2,CLEAR,NW
2011-05-09,19,zijn,2,CLEAR,NW
2011-05-09,20,000,4,CLEAR,NW
2011-05-09,20,100,1,CLEAR,NW
2011-05-09,20,101,2,CLEAR,NW
2011-05-09,20,1st,6,CLEAR,NW
2011-05-09,20,2010,9,CLEAR,NW
2011-05-09,20,2nd,3,CLEAR,NW
2011-05-09,20,aan,2,CLEAR,NW
2011-05-09,20,able,4,CLEAR,NW
2011-05-09,20,absolutely,1,CLEAR,NW
2011-05-09,20,accident,1,CLEAR,NW
2011-05-09,20,account,5,CLEAR,NW
2011-05-09,20,act,5,CLEAR,NW
2011-05-09,20,actually,4,CLEAR,NW
2011-05-09,20,adam,1,CLEAR,NW
2011-05-09,20,add,6,CLEAR,NW
2011-05-09,20,after,28,CLEAR,NW
2011-05-09,20,afternoon,4,CLEAR,NW
2011-05-09,20,again,23,CLEAR,NW
2011-05-09,20,against,3,CLEAR,NW
2011-05-09,20,age,4,CLEAR,NW
2011-05-09,20,ago,7,CLEAR,NW
2011-05-09,20,ahead,3,CLEAR,NW
2011-05-09,20,ain,4,CLEAR,NW
2011-05-09,20,aint,4,CLEAR,NW
2011-05-09,20,airport,1,CLEAR,NW
2011-05-09,20,alarm,12,CLEAR,NW
2011-05-09,20,album,4,CLEAR,NW
2011-05-09,20,alive,1,CLEAR,NW
2011-05-09,20,almost,6,CLEAR,NW
2011-05-09,20,alone,3,CLEAR,NW
2011-05-09,20,along,5,CLEAR,NW
2011-05-09,20,already,12,CLEAR,NW
2011-05-09,20,alright,7,CLEAR,NW
2011-05-09,20,als,2,CLEAR,NW
2011-05-09,20,also,15,CLEAR,NW
2011-05-09,20,always,19,CLEAR,NW
2011-05-09,20,amazing,19,CLEAR,NW
2011-05-09,20,american,40,CLEAR,NW
2011-05-09,20,another,17,CLEAR,NW
2011-05-09,20,answer,6,CLEAR,NW
2011-05-09,20,any,17,CLEAR,NW
2011-05-09,20,anybody,4,CLEAR,NW
2011-05-09,20,anymore,4,CLEAR,NW
2011-05-09,20,anyone,13,CLEAR,NW
2011-05-09,20,anything,16,CLEAR,NW
2011-05-09,20,anyway,5,CLEAR,NW
2011-05-09,20,app,4,CLEAR,NW
2011-05-09,20,apparently,2,CLEAR,NW
2011-05-09,20,appetite,1,CLEAR,NW
2011-05-09,20,apple,4,CLEAR,NW
2011-05-09,20,arcade,15,CLEAR,NW
2011-05-09,20,around,14,CLEAR,NW
2011-05-09,20,art,6,CLEAR,NW
2011-05-09,20,arts,1,CLEAR,NW
2011-05-09,20,ask,6,CLEAR,NW
2011-05-09,20,asked,4,CLEAR,NW
2011-05-09,20,asking,1,CLEAR,NW
2011-05-09,20,asleep,5,CLEAR,NW
2011-05-09,20,ass,9,CLEAR,NW
2011-05-09,20,ate,5,CLEAR,NW
2011-05-09,20,attention,4,CLEAR,NW
2011-05-09,20,august,11,CLEAR,NW
2011-05-09,20,awake,3,CLEAR,NW
2011-05-09,20,away,12,CLEAR,NW
2011-05-09,20,awesome,7,CLEAR,NW
2011-05-09,20,baby,8,CLEAR,NW
2011-05-09,20,back,54,CLEAR,NW
2011-05-09,20,bad,19,CLEAR,NW
2011-05-09,20,band,3,CLEAR,NW
2011-05-09,20,bar,2,CLEAR,NW
2011-05-09,20,baseball,38,CLEAR,NW
2011-05-09,20,basketball,7,CLEAR,NW
2011-05-09,20,bday,1,CLEAR,NW
2011-05-09,20,beach,4,CLEAR,NW
2011-05-09,20,beat,2,CLEAR,NW
2011-05-09,20,beautiful,7,CLEAR,NW
2011-05-09,20,beauty,6,CLEAR,NW
2011-05-09,20,because,18,CLEAR,NW
2011-05-09,20,become,2,CLEAR,NW
2011-05-09,20,bed,24,CLEAR,NW
2011-05-09,20,been,23,CLEAR,NW
2011-05-09,20,beer,6,CLEAR,NW
2011-05-09,20,before,19,CLEAR,NW
2011-05-09,20,beginning,4,CLEAR,NW
2011-05-09,20,behind,3,CLEAR,NW
2011-05-09,20,being,22,CLEAR,NW
2011-05-09,20,believe,7,CLEAR,NW
2011-05-09,20,ben,1,CLEAR,NW
2011-05-09,20,best,41,CLEAR,NW
2011-05-09,20,bet,3,CLEAR,NW
2011-05-09,20,better,14,CLEAR,NW
2011-05-09,20,between,2,CLEAR,NW
2011-05-09,20,beyond,1,CLEAR,NW
2011-05-09,20,bieber,1,CLEAR,NW
2011-05-09,20,big,13,CLEAR,NW
2011-05-09,20,biggest,4,CLEAR,NW
2011-05-09,20,bill,4,CLEAR,NW
2011-05-09,20,birthday,6,CLEAR,NW
2011-05-09,20,bit,2,CLEAR,NW
2011-05-09,20,black,4,CLEAR,NW
2011-05-09,20,blackberry,3,CLEAR,NW
2011-05-09,20,blog,1,CLEAR,NW
2011-05-09,20,blood,10,CLEAR,NW
2011-05-09,20,blue,7,CLEAR,NW
2011-05-09,20,body,11,CLEAR,NW
2011-05-09,20,bomb,2,CLEAR,NW
2011-05-09,20,book,8,CLEAR,NW
2011-05-09,20,books,5,CLEAR,NW
2011-05-09,20,boondocks,4,CLEAR,NW
2011-05-09,20,bored,4,CLEAR,NW
2011-05-09,20,boring,7,CLEAR,NW
2011-05-09,20,both,4,CLEAR,NW
2011-05-09,20,bought,1,CLEAR,NW
2011-05-09,20,bout,2,CLEAR,NW
2011-05-09,20,box,3,CLEAR,NW
2011-05-09,20,boy,14,CLEAR,NW
2011-05-09,20,boyfriend,5,CLEAR,NW
2011-05-09,20,boys,6,CLEAR,NW
2011-05-09,20,brain,3,CLEAR,NW
2011-05-09,20,break,7,CLEAR,NW
2011-05-09,20,breakfast,6,CLEAR,NW
2011-05-09,20,breath,1,CLEAR,NW
2011-05-09,20,breathing,4,CLEAR,NW
2011-05-09,20,briefing,7,CLEAR,NW
2011-05-09,20,briefly,1,CLEAR,NW
2011-05-09,20,bring,4,CLEAR,NW
2011-05-09,20,broke,1,CLEAR,NW
2011-05-09,20,broken,3,CLEAR,NW
2011-05-09,20,brother,8,CLEAR,NW
2011-05-09,20,brown,2,CLEAR,NW
2011-05-09,20,building,4,CLEAR,NW
2011-05-09,20,burn,8,CLEAR,NW
2011-05-09,20,burning,6,CLEAR,NW
2011-05-09,20,bus,2,CLEAR,NW
2011-05-09,20,business,6,CLEAR,NW
2011-05-09,20,busy,1,CLEAR,NW
2011-05-09,20,buy,2,CLEAR,NW
2011-05-09,20,cake,2,CLEAR,NW
2011-05-09,20,call,13,CLEAR,NW
2011-05-09,20,called,7,CLEAR,NW
2011-05-09,20,calling,4,CLEAR,NW
2011-05-09,20,calls,4,CLEAR,NW
2011-05-09,20,came,4,CLEAR,NW
2011-05-09,20,camp,2,CLEAR,NW
2011-05-09,20,cannot,2,CLEAR,NW
2011-05-09,20,cant,13,CLEAR,NW
2011-05-09,20,car,9,CLEAR,NW
2011-05-09,20,card,3,CLEAR,NW
2011-05-09,20,care,11,CLEAR,NW
2011-05-09,20,cars,15,CLEAR,NW
2011-05-09,20,case,5,CLEAR,NW
2011-05-09,20,cat,2,CLEAR,NW
2011-05-09,20,catch,2,CLEAR,NW
2011-05-09,20,caught,6,CLEAR,NW
2011-05-09,20,cause,6,CLEAR,NW
2011-05-09,20,chance,1,CLEAR,NW
2011-05-09,20,change,6,CLEAR,NW
2011-05-09,20,changed,2,CLEAR,NW
2011-05-09,20,channel,7,CLEAR,NW
2011-05-09,20,character,3,CLEAR,NW
2011-05-09,20,check,8,CLEAR,NW
2011-05-09,20,cheese,6,CLEAR,NW
2011-05-09,20,chest,2,CLEAR,NW
2011-05-09,20,chick,3,CLEAR,NW
2011-05-09,20,chicken,6,CLEAR,NW
2011-05-09,20,child,5,CLEAR,NW
2011-05-09,20,children,3,CLEAR,NW
2011-05-09,20,china,6,CLEAR,NW
2011-05-09,20,chocolate,14,CLEAR,NW
2011-05-09,20,choice,2,CLEAR,NW
2011-05-09,20,chris,3,CLEAR,NW
2011-05-09,20,christmas,4,CLEAR,NW
2011-05-09,20,church,3,CLEAR,NW
2011-05-09,20,city,4,CLEAR,NW
2011-05-09,20,class,2,CLEAR,NW
2011-05-09,20,clean,5,CLEAR,NW
2011-05-09,20,cleaning,2,CLEAR,NW
2011-05-09,20,close,3,CLEAR,NW
2011-05-09,20,closed,3,CLEAR,NW
2011-05-09,20,clothes,8,CLEAR,NW
2011-05-09,20,club,1,CLEAR,NW
2011-05-09,20,coffee,4,CLEAR,NW
2011-05-09,20,cold,6,CLEAR,NW
2011-05-09,20,college,2,CLEAR,NW
2011-05-09,20,com,2,CLEAR,NW
2011-05-09,20,come,23,CLEAR,NW
2011-05-09,20,comes,7,CLEAR,NW
2011-05-09,20,coming,17,CLEAR,NW
2011-05-09,20,company,2,CLEAR,NW
2011-05-09,20,complete,1,CLEAR,NW
2011-05-09,20,completely,4,CLEAR,NW
2011-05-09,20,computer,8,CLEAR,NW
2011-05-09,20,con,5,CLEAR,NW
2011-05-09,20,concert,3,CLEAR,NW
2011-05-09,20,control,2,CLEAR,NW
2011-05-09,20,cooking,3,CLEAR,NW
2011-05-09,20,cool,13,CLEAR,NW
2011-05-09,20,could,12,CLEAR,NW
2011-05-09,20,count,2,CLEAR,NW
2011-05-09,20,country,4,CLEAR,NW
2011-05-09,20,couple,1,CLEAR,NW
2011-05-09,20,course,7,CLEAR,NW
2011-05-09,20,cousin,2,CLEAR,NW
2011-05-09,20,crap,4,CLEAR,NW
2011-05-09,20,crazy,8,CLEAR,NW
2011-05-09,20,cream,1,CLEAR,NW
2011-05-09,20,crisis,4,CLEAR,NW
2011-05-09,20,cry,1,CLEAR,NW
2011-05-09,20,crying,2,CLEAR,NW
2011-05-09,20,currently,6,CLEAR,NW
2011-05-09,20,currents,64,CLEAR,NW
2011-05-09,20,cut,6,CLEAR,NW
2011-05-09,20,cute,8,CLEAR,NW
2011-05-09,20,cuz,4,CLEAR,NW
2011-05-09,20,dad,13,CLEAR,NW
2011-05-09,20,dan,3,CLEAR,NW
2011-05-09,20,dance,6,CLEAR,NW
2011-05-09,20,dark,5,CLEAR,NW
2011-05-09,20,dat,7,CLEAR,NW
2011-05-09,20,date,1,CLEAR,NW
2011-05-09,20,david,2,CLEAR,NW
2011-05-09,20,days,19,CLEAR,NW
2011-05-09,20,dead,5,CLEAR,NW
2011-05-09,20,deal,4,CLEAR,NW
2011-05-09,20,dear,7,CLEAR,NW
2011-05-09,20,death,5,CLEAR,NW
2011-05-09,20,debate,2,CLEAR,NW
2011-05-09,20,decided,2,CLEAR,NW
2011-05-09,20,deep,4,CLEAR,NW
2011-05-09,20,definitely,6,CLEAR,NW
2011-05-09,20,depressing,2,CLEAR,NW
2011-05-09,20,design,8,CLEAR,NW
2011-05-09,20,desire,3,CLEAR,NW
2011-05-09,20,did,16,CLEAR,NW
2011-05-09,20,didn,12,CLEAR,NW
2011-05-09,20,didnt,3,CLEAR,NW
2011-05-09,20,die,6,CLEAR,NW
2011-05-09,20,dies,2,CLEAR,NW
2011-05-09,20,different,4,CLEAR,NW
2011-05-09,20,dinner,7,CLEAR,NW
2011-05-09,20,dis,3,CLEAR,NW
2011-05-09,20,disaster,19,CLEAR,NW
2011-05-09,20,dit,1,CLEAR,NW
2011-05-09,20,dnt,3,CLEAR,NW
2011-05-09,20,doctor,7,CLEAR,NW
2011-05-09,20,does,9,CLEAR,NW
2011-05-09,20,doesn,8,CLEAR,NW
2011-05-09,20,dog,7,CLEAR,NW
2011-05-09,20,doing,7,CLEAR,NW
2011-05-09,20,don,49,CLEAR,NW
2011-05-09,20,done,15,CLEAR,NW
2011-05-09,20,dont,15,CLEAR,NW
2011-05-09,20,door,9,CLEAR,NW
2011-05-09,20,down,23,CLEAR,NW
2011-05-09,20,dream,7,CLEAR,NW
2011-05-09,20,dreams,6,CLEAR,NW
2011-05-09,20,drink,2,CLEAR,NW
2011-05-09,20,drinking,2,CLEAR,NW
2011-05-09,20,drive,4,CLEAR,NW
2011-05-09,20,driving,9,CLEAR,NW
2011-05-09,20,drug,6,CLEAR,NW
2011-05-09,20,drunk,2,CLEAR,NW
2011-05-09,20,dry,2,CLEAR,NW
2011-05-09,20,dude,7,CLEAR,NW
2011-05-09,20,due,4,CLEAR,NW
2011-05-09,20,dumb,2,CLEAR,NW
2011-05-09,20,during,5,CLEAR,NW
2011-05-09,20,dying,2,CLEAR,NW
2011-05-09,20,each,4,CLEAR,NW
2011-05-09,20,early,5,CLEAR,NW
2011-05-09,20,earth,2,CLEAR,NW
2011-05-09,20,easy,4,CLEAR,NW
2011-05-09,20,eat,12,CLEAR,NW
2011-05-09,20,eating,7,CLEAR,NW
2011-05-09,20,echt,1,CLEAR,NW
2011-05-09,20,een,12,CLEAR,NW
2011-05-09,20,either,3,CLEAR,NW
2011-05-09,20,else,8,CLEAR,NW
2011-05-09,20,end,15,CLEAR,NW
2011-05-09,20,energy,1,CLEAR,NW
2011-05-09,20,english,2,CLEAR,NW
2011-05-09,20,enjoy,8,CLEAR,NW
2011-05-09,20,enjoying,5,CLEAR,NW
2011-05-09,20,enough,9,CLEAR,NW
2011-05-09,20,epic,1,CLEAR,NW
2011-05-09,20,episode,11,CLEAR,NW
2011-05-09,20,eric,5,CLEAR,NW
2011-05-09,20,especially,2,CLEAR,NW
2011-05-09,20,even,19,CLEAR,NW
2011-05-09,20,ever,23,CLEAR,NW
2011-05-09,20,every,17,CLEAR,NW
2011-05-09,20,everybody,3,CLEAR,NW
2011-05-09,20,everyday,3,CLEAR,NW
2011-05-09,20,everyone,13,CLEAR,NW
2011-05-09,20,everything,13,CLEAR,NW
2011-05-09,20,everywhere,3,CLEAR,NW
2011-05-09,20,evil,7,CLEAR,NW
2011-05-09,20,exactly,4,CLEAR,NW
2011-05-09,20,except,3,CLEAR,NW
2011-05-09,20,excited,6,CLEAR,NW
2011-05-09,20,experience,3,CLEAR,NW
2011-05-09,20,extra,2,CLEAR,NW
2011-05-09,20,eye,4,CLEAR,NW
2011-05-09,20,eyes,10,CLEAR,NW
2011-05-09,20,face,8,CLEAR,NW
2011-05-09,20,facebook,7,CLEAR,NW
2011-05-09,20,fact,5,CLEAR,NW
2011-05-09,20,fail,3,CLEAR,NW
2011-05-09,20,fair,2,CLEAR,NW
2011-05-09,20,faith,1,CLEAR,NW
2011-05-09,20,fake,1,CLEAR,NW
2011-05-09,20,fall,7,CLEAR,NW
2011-05-09,20,falling,4,CLEAR,NW
2011-05-09,20,family,11,CLEAR,NW
2011-05-09,20,fan,4,CLEAR,NW
2011-05-09,20,fans,2,CLEAR,NW
2011-05-09,20,far,8,CLEAR,NW
2011-05-09,20,fashion,6,CLEAR,NW
2011-05-09,20,fast,6,CLEAR,NW
2011-05-09,20,fat,2,CLEAR,NW
2011-05-09,20,father,2,CLEAR,NW
2011-05-09,20,fav,2,CLEAR,NW
2011-05-09,20,favorite,8,CLEAR,NW
2011-05-09,20,fear,3,CLEAR,NW
2011-05-09,20,feel,14,CLEAR,NW
2011-05-09,20,feeling,15,CLEAR,NW
2011-05-09,20,feels,3,CLEAR,NW
2011-05-09,20,feet,2,CLEAR,NW
2011-05-09,20,felt,2,CLEAR,NW
2011-05-09,20,festival,1,CLEAR,NW
2011-05-09,20,fever,2,CLEAR,NW
2011-05-09,20,few,8,CLEAR,NW
2011-05-09,20,fight,3,CLEAR,NW
2011-05-09,20,filled,1,CLEAR,NW
2011-05-09,20,film,3,CLEAR,NW
2011-05-09,20,final,3,CLEAR,NW
2011-05-09,20,finally,13,CLEAR,NW
2011-05-09,20,find,13,CLEAR,NW
2011-05-09,20,finding,2,CLEAR,NW
2011-05-09,20,fine,5,CLEAR,NW
2011-05-09,20,finish,2,CLEAR,NW
2011-05-09,20,finished,4,CLEAR,NW
2011-05-09,20,first,35,CLEAR,NW
2011-05-09,20,fish,3,CLEAR,NW
2011-05-09,20,fix,7,CLEAR,NW
2011-05-09,20,floor,5,CLEAR,NW
2011-05-09,20,flu,1,CLEAR,NW
2011-05-09,20,flying,1,CLEAR,NW
2011-05-09,20,fml,4,CLEAR,NW
2011-05-09,20,follow,6,CLEAR,NW
2011-05-09,20,followers,2,CLEAR,NW
2011-05-09,20,following,6,CLEAR,NW
2011-05-09,20,food,25,CLEAR,NW
2011-05-09,20,football,6,CLEAR,NW
2011-05-09,20,forever,4,CLEAR,NW
2011-05-09,20,forgot,3,CLEAR,NW
2011-05-09,20,forward,3,CLEAR,NW
2011-05-09,20,found,5,CLEAR,NW
2011-05-09,20,four,4,CLEAR,NW
2011-05-09,20,freaking,5,CLEAR,NW
2011-05-09,20,free,8,CLEAR,NW
2011-05-09,20,fresh,3,CLEAR,NW
2011-05-09,20,friday,10,CLEAR,NW
2011-05-09,20,fried,2,CLEAR,NW
2011-05-09,20,friend,8,CLEAR,NW
2011-05-09,20,friends,16,CLEAR,NW
2011-05-09,20,friendship,2,CLEAR,NW
2011-05-09,20,from,70,CLEAR,NW
2011-05-09,20,front,3,CLEAR,NW
2011-05-09,20,full,15,CLEAR,NW
2011-05-09,20,fun,9,CLEAR,NW
2011-05-09,20,funny,10,CLEAR,NW
2011-05-09,20,future,5,CLEAR,NW
2011-05-09,20,game,16,CLEAR,NW
2011-05-09,20,games,2,CLEAR,NW
2011-05-09,20,gas,3,CLEAR,NW
2011-05-09,20,gave,1,CLEAR,NW
2011-05-09,20,gets,8,CLEAR,NW
2011-05-09,20,gettin,6,CLEAR,NW
2011-05-09,20,getting,18,CLEAR,NW
2011-05-09,20,gift,6,CLEAR,NW
2011-05-09,20,girl,16,CLEAR,NW
2011-05-09,20,girls,7,CLEAR,NW
2011-05-09,20,give,18,CLEAR,NW
2011-05-09,20,giving,4,CLEAR,NW
